Treatment Pressure of Stage 1,Treatment Pressure of Stage 2,Treatment Pressure of Stage 3,Treatment Pressure of Stage 4,Treatment Pressure of Stage 5,Treatment Pressure of Stage 6,Treatment Volume of Stage 1,Treatment Volume of Stage 2,Treatment Volume of Stage 3,Treatment Volume of Stage 4,Treatment Volume of Stage 5,Treatment Volume of Stage 6,Fracture Spacing,NPV,Length of Fracture 1,Width of Fracture 1,Length of Fracture 2,Width of Fracture 2,Length of Fracture 3,Width of Fracture 3,Length of Fracture 4,Width of Fracture 4,Length of Fracture 5,Width of Fracture 5,Length of Fracture 6,Width of Fracture 6,Length of Fracture 7,Width of Fracture 7,Length of Fracture 8,Width of Fracture 8,Length of Fracture 9,Width of Fracture 9,Length of Fracture 10,Width of Fracture 10,Length of Fracture 11,Width of Fracture 11,Length of Fracture 12,Width of Fracture 12,Length of Fracture 13,Width of Fracture 13,Length of Fracture 14,Width of Fracture 14,Length of Fracture 15,Width of Fracture 15,Length of Fracture 16,Width of Fracture 16,Length of Fracture 17,Width of Fracture 17,Length of Fracture 18,Width of Fracture 18,Length of Fracture 19,Width of Fracture 19,Length of Fracture 20,Width of Fracture 20,Length of Fracture 21,Width of Fracture 21,Length of Fracture 22,Width of Fracture 22,Length of Fracture 23,Width of Fracture 23,Length of Fracture 24,Width of Fracture 24,Average of Fracture Length,Average of Fracture Width,Variation of Fracture Length,Variation of Fracture Width,Average Area of Fracture
25.168,27.92,23.624,26.2472,29.5104,25.1944,2694.6,2226.6,3567.4,2774.6,2818.2,3587.2,29.755,30157400,48.8439,0.0213664,45.8922,0.0182424,45.8922,0.0182424,48.8439,0.0213664,25.4899,0.0244862,25.7212,0.0240573,25.8162,0.0241542,26.857,0.0278935,86.3443,0.0151889,90.894,0.0144702,88.6777,0.01439,97.0824,0.0169415,40.749,0.0228172,40.5389,0.0214988,40.6323,0.0214979,43.1374,0.0252062,28.0705,0.0310648,28.3532,0.0303964,28.4479,0.0304674,29.7379,0.0353602,56.8975,0.01918,61.5146,0.0195786,60.9328,0.0194853,65.6866,0.0229205,49.2105625,0.022511362499999996,509.4913169267934,3.0193160662445655e-05,0.535626218635625
27.9168,29.8104,29.2592,24.4152,25.2904,26.916,2194.4,2366.4,2198.0,2834.0,2466.6,2301.0,35.902,31365000,27.2202,0.0291282,26.5821,0.0266937,26.5821,0.0266937,27.2202,0.0291282,20.3178,0.0302206,20.5165,0.030515,20.5528,0.0306336,20.8854,0.0330075,24.1569,0.030601,24.4137,0.0306289,24.4562,0.030722,24.9915,0.0334302,54.2336,0.0176926,56.0833,0.0176617,56.1421,0.0177335,58.5478,0.0195921,41.9767,0.0198007,42.9018,0.0199528,43.0722,0.0200419,44.7105,0.0221374,31.0118,0.024182,31.473,0.0242371,31.5742,0.0243465,32.5238,0.0267674,33.839425000000006,0.02564784583333334,158.1485745080435,2.7370578684329704e-05,0.4363026845956249
22.3304,24.0696,22.3976,28.4392,29.4328,27.756,3212.0,3354.8,3562.4,2443.8,3348.0,3333.6,33.169,32849400,129.867,0.0113634,122.114,0.0102127,122.114,0.0102127,129.867,0.0113634,72.5147,0.0173495,72.4094,0.0166076,72.4387,0.0166037,76.7743,0.0187325,124.586,0.010162,141.74,0.0107084,137.839,0.0105855,148.232,0.0118686,27.6489,0.0302143,27.1494,0.0278307,27.1778,0.0278618,28.029,0.0310945,28.3543,0.0320476,28.8055,0.0319834,28.8739,0.0320765,29.8561,0.0359142,35.7888,0.0272045,37.0839,0.0278711,37.183,0.0279606,38.7844,0.0315281,71.88462916666667,0.0216398875,2160.5126875178075,8.67084867489674e-05,0.7696133968504167
25.8,29.6984,22.0672,26.2632,22.0176,23.4248,2125.4,3195.4,2682.4,3363.4,3385.8,2478.8,17.458,21664500,45.3617,0.0217066,36.2993,0.0122859,36.2993,0.0122859,45.3617,0.0217066,33.576,0.0286576,31.7907,0.0220897,31.3345,0.0204481,38.1011,0.0353154,12.0,0.0,168.957,0.0075868,168.257,0.0048548,258.704,0.0097267,58.1149,0.0283842,44.6196,0.0144084,44.3309,0.0142979,58.0881,0.0252004,12.0,0.0,122.23,0.006673,112.977,0.0046626,185.196,0.0093538,83.4538,0.013807,75.8346,0.0096951,65.3724,0.0080757,99.2095,0.0152388,77.8112125,0.014435875000000003,3896.7624659402713,8.615686248108698e-05,0.5203532635752084
29.852,23.1912,28.7632,25.8216,27.7144,27.8328,3675.0,2105.2,3662.4,3330.4,3380.4,2481.2,15.358,19446100,43.3667,0.0370906,32.7845,0.0182157,32.7845,0.0182157,43.3667,0.0370906,12.0,0.0,80.4326,0.0092679,84.8773,0.0067676,139.165,0.0147489,45.418,0.0410416,33.1585,0.0157185,33.2965,0.0163601,44.2059,0.0329891,18.8764,0.0014583,72.5112,0.0204941,52.2532,0.0105949,90.1917,0.0256958,44.4844,0.0241454,43.0905,0.0179788,39.0065,0.01402,56.274,0.0309494,31.8184,0.0128859,38.2739,0.0186651,34.7584,0.0133715,48.6513,0.0303126,49.79358750000001,0.019503254166666668,733.4940966594021,0.00012130660811737316,0.4282445372383333
22.1896,27.5376,27.1248,29.9832,23.5504,29.88,2363.0,2278.8,3656.0,3860.4,3247.6,2534.4,15.46,19802100,158.298,0.0101101,86.6636,0.0047522,86.6636,0.0047522,158.298,0.0101101,37.1091,0.0317259,28.1596,0.0125342,28.4964,0.0132979,35.7716,0.0261691,37.1733,0.0106445,60.9427,0.0235363,45.2465,0.0125057,72.6367,0.0303513,40.4597,0.031775,37.642,0.0221706,35.4707,0.0186235,48.4722,0.0387633,12.0,0.0,112.088,0.012057,98.6106,0.0072517,174.15,0.0167355,28.8105,0.0356415,23.9757,0.0168261,24.026,0.0170266,28.6882,0.0319933,62.4938625,0.018306400000000004,2187.5544889320104,0.0001161880034347826,0.5758113021406249
24.8024,27.9392,23.6136,29.0496,25.6744,25.536,2261.2,2094.2,2959.6,3770.0,3880.8,2790.0,16.885,21314400,60.107,0.0193522,44.4124,0.010248,44.4124,0.010248,60.107,0.0193522,29.7969,0.0222394,27.9744,0.0163129,27.6637,0.0151611,33.1954,0.0270163,12.0,0.0,116.404,0.0152742,73.6877,0.0081395,131.127,0.0167059,44.4797,0.0369268,36.0231,0.0196636,35.7131,0.0192319,45.4391,0.0345198,25.2277,0.0020807,84.8932,0.0214106,63.1088,0.0127627,100.86,0.0253547,43.1007,0.0099262,59.136,0.0161989,50.1439,0.0117442,73.2172,0.0233729,55.09293333333333,0.017218445833333332,870.6814349457973,7.687448899389495e-05,0.4933638069772918
27.2264,28.164,29.488,25.6472,28.6096,22.9416,3215.4,2740.8,2426.0,3015.0,2643.8,2411.6,14.908,18691200,53.7737,0.0286057,37.5889,0.0129572,37.5889,0.0129572,53.7737,0.0286057,34.8855,0.0165809,38.7541,0.0189133,34.9658,0.0134601,50.3186,0.0320136,28.3057,0.0190555,29.6389,0.0194535,28.2795,0.0152192,37.0748,0.033886,12.0,0.0001094,71.2542,0.0202398,48.8346,0.0092019,87.8902,0.0248631,34.1953,0.0261774,30.6773,0.016515,29.5612,0.0141744,39.0204,0.0310702,12.0,0.0,112.997,0.0108139,78.3703,0.0050186,159.91,0.0139118,49.235775,0.017658474999999996,1096.5027125193478,8.787808112369567e-05,0.4124328187077084
29.5544,27.024,22.8712,23.5456,24.8064,24.9736,3351.8,3388.4,2225.0,2434.2,2501.2,3153.4,13.114,18675000,42.3085,0.0358162,29.1825,0.0133187,29.1825,0.0133187,42.3085,0.0358162,17.4217,0.0007643,61.1858,0.0221229,41.5507,0.0087257,83.3699,0.0310937,12.0,0.0,42.1942,0.0026087,81.4457,0.0061006,185.931,0.0140035,69.6303,0.0228218,69.7565,0.0082306,44.1859,0.0046146,97.7817,0.0158977,57.2056,0.0276749,46.0638,0.0088512,37.1696,0.0061015,67.6028,0.0202466,43.6677,0.0062702,80.615,0.0159198,47.4971,0.0066172,108.891,0.0228771,59.92283333333334,0.014575516666666665,1306.5480570449276,0.0001134205704727536,0.38961083308645844
24.0152,26.7728,29.324,27.5088,28.1928,24.1448,3913.6,2392.2,2602.2,3571.8,3403.8,2898.2,17.929,21831400,115.125,0.0181615,78.9736,0.0108561,78.9736,0.0108561,115.125,0.0181615,39.0804,0.0213682,36.4316,0.0159934,35.6042,0.0147475,43.8683,0.0252743,31.136,0.0238333,31.4765,0.0220225,30.9655,0.0200254,37.1277,0.0336624,34.2958,0.010656,54.4522,0.0243319,47.2291,0.0170557,63.6063,0.0311419,37.2234,0.0184176,41.7467,0.0216446,39.7545,0.0184694,50.6826,0.0321715,15.2302,0.0008599,92.4037,0.0157451,72.03,0.0102003,111.279,0.0187589,55.57587083333333,0.018933958333333337,836.2588886491124,5.661265474079709e-05,0.48766369317770836
26.3928,23.7216,24.0984,24.1672,23.884,23.22,2770.0,2469.8,3609.2,3289.0,2699.2,2361.2,38.404,36976400,37.9481,0.0261522,36.9344,0.02413,36.9344,0.02413,37.9481,0.0261522,56.8136,0.0150146,59.4524,0.0153835,59.6109,0.01545,61.7811,0.0168014,71.3899,0.0178751,72.816,0.0177199,72.9553,0.017767,75.7906,0.0192933,64.9519,0.0174001,67.1172,0.0177284,67.3591,0.0177969,69.9398,0.0193411,59.0555,0.0157153,61.3631,0.0161857,61.6193,0.0162577,63.9096,0.0176787,63.6058,0.0131435,66.5729,0.0135938,66.8093,0.0136438,69.3512,0.0148348,60.917895833333326,0.017882874999999996,138.26696642041668,1.3877351117608698e-05,0.5465054336722918
28.3888,29.3336,27.2752,25.3864,26.4816,29.7272,3939.8,3380.6,3444.2,3029.2,3760.0,2537.8,17.539,21422400,47.4785,0.0323647,37.7586,0.0187355,37.7586,0.0187355,47.4785,0.0323647,34.282,0.0201513,38.3839,0.024126,36.7359,0.0202869,46.5571,0.0360419,31.9817,0.0075641,54.1377,0.0227251,47.8426,0.01626,65.7585,0.0303279,35.7759,0.0051908,69.6067,0.0172745,58.8749,0.0126391,86.728,0.0235532,52.1501,0.0173803,59.2327,0.0187838,52.6306,0.0150579,73.6621,0.0275125,29.4265,0.0265414,28.4226,0.0214894,28.0968,0.0199406,33.2984,0.0337355,47.25245416666667,0.021615941666666666,244.1074800469384,6.17360945042754e-05,0.4983216012506249
23.0064,28.7184,26.1328,22.9544,29.1088,23.6656,3083.0,2025.2,2799.0,3033.2,2887.6,2257.6,15.193,20125600,139.546,0.0138702,79.3447,0.0068083,79.3447,0.0068083,139.546,0.0138702,31.3561,0.0333191,25.1281,0.0142399,25.2611,0.0147001,30.864,0.0287932,23.1525,0.002567,60.3204,0.0216762,42.5636,0.0096533,70.6145,0.0260043,12.0,0.0,133.063,0.0103536,89.6708,0.0063012,186.316,0.0141054,37.4348,0.0391384,28.2694,0.0152392,28.5282,0.0160656,36.2229,0.03214,12.0,0.0,88.5304,0.0134749,59.981,0.0063016,114.67,0.0167334,65.57200833333333,0.01509014166666667,2268.787659429492,0.0001095040924138406,0.39035306516270835
26.0184,26.0048,23.1864,23.3584,27.4448,28.0944,2471.8,2016.4,2730.0,3420.0,3548.4,3861.2,14.746,20054900,53.0083,0.0236367,36.7943,0.0102971,36.7943,0.0102971,53.0083,0.0236367,32.5961,0.0083628,43.0977,0.0149379,36.5665,0.0091066,55.8187,0.0241115,12.0,0.0,121.493,0.0119662,73.0537,0.0060053,159.01,0.015046,71.9334,0.0068569,133.008,0.0113181,79.1181,0.0068987,172.531,0.015982,51.8206,0.0394455,36.2474,0.0128281,35.8764,0.0131874,50.8557,0.0290396,40.3884,0.0159486,51.4175,0.0223013,42.3742,0.0137335,67.6092,0.0341738,64.43420000000002,0.015796558333333332,1695.2055289721739,8.816151995384057e-05,0.4694092828395833
28.84,24.7304,25.5496,26.0424,26.3416,28.9168,3740.4,3424.2,2075.2,3264.6,2368.6,2268.0,21.088,23562100,40.8224,0.0335491,35.7443,0.0235476,35.7443,0.0235476,40.8224,0.0335491,43.4726,0.0077576,86.8854,0.0183258,73.6422,0.0140385,96.1775,0.0211699,38.8705,0.0150938,41.0584,0.0155324,40.3442,0.0145578,47.0301,0.0213008,48.3103,0.0169508,54.9607,0.0189469,52.2799,0.0169991,63.2414,0.0251369,36.0825,0.015614,39.6746,0.0177654,39.1271,0.0166389,45.5043,0.0242936,28.3854,0.0239682,28.7852,0.0228269,28.7636,0.0221527,32.0876,0.0313112,46.57570416666667,0.020607274999999998,305.6369833412862,3.932527094978261e-05,0.4614332120406249
22.7184,28.6152,24.976,26.0568,26.8304,25.1336,3666.0,3912.4,2038.6,3908.4,2760.6,2048.4,28.9,29602500,130.238,0.013097,116.633,0.0110516,116.633,0.0110516,130.238,0.013097,40.2076,0.0336398,38.687,0.0295171,38.7165,0.0294773,41.2034,0.0348766,37.3634,0.0132024,44.0243,0.0171597,44.0925,0.0169391,47.2681,0.0201959,52.5062,0.022558,53.9909,0.0220752,53.8706,0.0219504,58.1467,0.0260843,34.943,0.0217981,36.2876,0.0225072,36.4597,0.0225222,38.7463,0.0267135,36.6534,0.0151608,40.2187,0.0172232,40.2816,0.0170978,42.9722,0.0203305,56.265904166666665,0.0208052625,988.0941960673729,4.537419910592392e-05,0.5827758137958332
23.2752,29.252,28.1616,29.98,26.2312,28.9128,2214.4,3336.6,3622.0,3454.8,2142.8,2841.4,12.973,17109000,100.787,0.0147183,50.9381,0.0051665,50.9381,0.0051665,100.787,0.0147183,39.0632,0.0510747,25.3055,0.0094098,26.5178,0.0133101,36.3566,0.0326566,25.1451,0.0034407,52.4908,0.0255766,36.1331,0.0089549,68.3242,0.034921,33.9761,0.0316164,31.7494,0.0179285,28.7679,0.0128169,43.0984,0.0377753,12.0,0.0,46.5559,0.0143749,37.7262,0.0076064,71.2496,0.0270328,39.5308,0.0702018,31.6015,0.0106898,29.4577,0.0124199,44.394,0.0333419,44.28725000000001,0.020621608333333336,480.17528507130436,0.00027839633789471013,0.44397569735104175
25.5432,29.8408,25.6312,22.7576,24.1408,29.3368,2587.2,3789.0,2111.0,2387.0,2680.8,3934.4,26.461,27498700,45.1304,0.0219889,41.6291,0.0178069,41.6291,0.0178069,45.1304,0.0219889,32.6782,0.0331329,32.53,0.0307719,32.5961,0.0306687,34.9292,0.0376576,34.6883,0.0135353,42.0601,0.0185528,41.8323,0.0179802,45.5537,0.022372,71.6646,0.0088899,97.1071,0.0109397,90.0076,0.0100902,103.641,0.01272,62.4465,0.015351,63.2924,0.014677,62.8097,0.0144481,69.9067,0.0179855,36.6712,0.0336983,35.6493,0.0298035,35.7092,0.0297266,38.4832,0.0365984,51.573975,0.021632966666666666,453.312352775,7.898545178753623e-05,0.5618684014506249
27.7192,28.048,28.9768,23.3376,27.3856,24.6696,3387.2,3625.0,2429.8,2480.6,2254.0,2718.8,36.358,33032800,34.8917,0.0309449,33.8761,0.0282351,33.8761,0.0282351,34.8917,0.0309449,37.8829,0.0304893,38.6237,0.0304999,38.7287,0.0306174,40.0579,0.0336719,23.5632,0.0285655,24.0315,0.0294585,24.1111,0.0296433,24.6204,0.0321736,65.6231,0.0139764,68.187,0.0138716,68.1501,0.0139245,71.177,0.0153338,29.338,0.0265837,29.2058,0.0255482,29.2716,0.0256415,30.0546,0.0280366,49.8376,0.0183536,51.4661,0.0184503,51.5671,0.0185203,53.6232,0.0203953,41.110675,0.025088133333333335,231.61127443152168,4.297158094840579e-05,0.5084236239020833
29.6816,28.948,29.8672,28.4416,29.7832,24.5528,3571.6,3039.4,3210.0,3098.4,3699.2,2781.2,15.118,18459200,42.8232,0.0362901,32.1669,0.0173747,32.1669,0.0173747,42.8232,0.0362901,28.6102,0.0105983,38.8533,0.0225824,34.8271,0.0149824,49.5207,0.0350912,30.8242,0.018912,33.9602,0.0221325,31.7703,0.0167411,43.1272,0.0371861,27.9551,0.0073994,43.9358,0.0229256,37.9826,0.0142716,56.3116,0.0342011,34.8684,0.0218315,37.1401,0.022407,34.292,0.0170625,47.8385,0.0379617,12.0,0.0,79.8175,0.0146866,63.1195,0.0086241,113.803,0.0207488,42.9390625,0.02115314583333333,403.8278282320108,0.00010750974221302536,0.447211707365
23.604,29.7248,28.3168,22.9304,29.264,29.744,2972.4,2128.6,2330.4,2499.6,3588.4,2711.2,32.362,29817900,75.293,0.0164399,70.8867,0.0144708,70.8867,0.0144708,75.293,0.0164399,20.3755,0.0303996,20.2404,0.0288412,20.2741,0.0289495,20.705,0.0319494,26.3653,0.0268327,26.8117,0.0269322,26.8642,0.0269956,27.7586,0.030348,76.4024,0.0119335,83.226,0.0120148,81.9896,0.0119629,87.6328,0.0136498,33.5307,0.035313,32.8049,0.0322987,32.8571,0.0323463,34.214,0.0366281,23.974,0.0297732,24.6321,0.0310087,24.7231,0.0311653,25.4728,0.0349079,43.4672375,0.02525299166666666,637.8710949546196,7.374950149384057e-05,0.53331688896375
25.4984,24.7736,26.8488,25.592,26.8344,26.5944,2079.4,3657.8,2447.0,2319.4,2356.4,2544.4,15.457,19664900,49.3195,0.0210523,36.056,0.0098662,36.056,0.0098662,49.3195,0.0210523,41.262,0.0049037,98.3449,0.0182732,61.8829,0.0093608,116.053,0.021758,39.6612,0.0204868,37.0437,0.0146888,34.7351,0.0119975,47.5277,0.0261165,29.5764,0.0042549,56.7016,0.0172158,44.5983,0.009611,71.2608,0.0237299,38.0223,0.0163545,39.8445,0.0157943,36.2796,0.0118727,51.0316,0.0266485,33.8413,0.0089521,47.3817,0.0178314,40.4018,0.0114438,60.4218,0.0270016,49.85930000000001,0.01583886666666667,420.38424882434776,4.507951442144927e-05,0.3827610187283333
28.304,24.3352,22.1064,25.6296,28.6496,26.7832,2166.8,2024.8,3085.4,3541.6,2800.4,2898.4,16.516,20436000,34.2655,0.0286858,28.292,0.0158368,28.292,0.0158368,34.2655,0.0286858,12.0,9.36e-05,67.0938,0.0156509,50.1451,0.0081535,79.2705,0.0186874,12.0,0.0001348,139.357,0.0075375,91.3667,0.004502,185.209,0.0099124,69.6228,0.02961,49.3907,0.0124034,48.6416,0.0123336,68.6007,0.0234578,34.2259,0.0251094,32.1286,0.0186775,31.3324,0.0167364,39.3642,0.0314193,29.1048,0.0056036,54.667,0.0218714,45.1745,0.0132731,65.7717,0.0282819,55.399249999999995,0.016353945833333328,1532.4259946660864,8.825773093389492e-05,0.4105358088285416
23.0992,23.7168,22.8416,29.5216,23.672,24.6208,2317.6,2733.4,2175.4,3128.8,3916.6,3770.8,38.515,36985200,69.0291,0.0142773,66.6355,0.0131675,66.6355,0.0131675,69.0291,0.0142773,63.9863,0.0157486,65.2639,0.015717,65.4458,0.0157644,67.8766,0.0171184,68.4017,0.0116551,72.2119,0.0121721,72.4624,0.0122144,75.275,0.0132721,29.9143,0.0364427,29.601,0.03464,29.6408,0.0347156,30.3179,0.0374732,87.2073,0.0166078,90.0209,0.0163489,89.9125,0.0164316,93.6173,0.0178289,64.7111,0.0197047,65.8529,0.0196658,66.0735,0.0197401,68.5662,0.0214345,65.32035416666668,0.019149395833333333,338.2809005634602,6.487472009085144e-05,0.6107100516908333
26.0856,29.66,26.2688,28.92,26.1352,23.8496,3481.6,2025.6,3851.2,2150.8,2873.2,2732.6,32.032,30579800,49.1414,0.0257752,46.666,0.0226149,46.666,0.0226149,49.1414,0.0257752,19.9817,0.0284238,20.1326,0.0283526,20.1923,0.0285404,20.6365,0.031599,50.392,0.0248751,50.7134,0.0236681,50.6905,0.0237399,53.5614,0.027106,23.2915,0.0274776,23.5683,0.0275189,23.6594,0.0277012,24.355,0.0310519,39.5407,0.0218632,40.7993,0.02193,40.8425,0.0219691,42.8877,0.0250753,61.4942,0.0144981,66.9666,0.0152163,66.6656,0.0151503,70.9962,0.0173378,41.79092500000001,0.02416144999999999,269.33042645065217,2.3006863522608697e-05,0.5060493015816666
28.1704,23.2696,27.492,29.3008,23.1448,22.092,2155.2,2138.2,2553.8,3959.2,3481.8,3208.8,16.642,20513700,33.919,0.028103,28.1481,0.0156815,28.1481,0.0156815,33.919,0.028103,12.0,0.0,96.7166,0.0129876,65.2492,0.0067303,114.103,0.0148728,37.9324,0.027151,31.9902,0.0152469,31.705,0.0147153,39.5043,0.0270419,37.9439,0.0223467,41.575,0.0242379,38.5115,0.0189762,51.3144,0.0368319,12.0,0.0,130.688,0.0115856,110.281,0.0073409,186.133,0.0148471,18.373,0.0011946,139.414,0.0070255,92.5376,0.004557,185.597,0.0097764,66.57097083333333,0.015209775,2757.678792724764,9.787487463413043e-05,0.5123790044997916
23.224,27.064,25.2784,25.3568,22.436,24.3536,2396.6,3869.4,2893.4,3779.4,3669.4,2953.4,27.52,30572400,76.66,0.0142981,69.5434,0.0117528,69.5434,0.0117528,76.66,0.0142981,47.8511,0.0270864,46.6095,0.0243447,46.6343,0.0242592,50.5507,0.0294195,45.901,0.015499,52.9902,0.0187107,52.7401,0.0183031,57.6035,0.0223329,59.0915,0.0187405,64.0121,0.019747,63.398,0.0193729,69.827,0.0235875,110.561,0.0079725,165.615,0.010505,150.112,0.0098542,176.129,0.0118887,63.2466,0.0170705,62.5621,0.0157691,62.2671,0.0156102,68.3885,0.0189892,75.35404583333333,0.017548525,1370.228432839112,3.166353905934783e-05,0.6631266776427083
23.5984,28.7208,24.2168,26.6688,28.9376,28.1656,3246.0,2400.2,3244.0,2202.0,3122.4,2576.2,12.718,17452500,127.822,0.0166341,60.4133,0.0060541,60.4133,0.0060541,127.822,0.0166341,37.416,0.0458957,24.5611,0.0086438,25.4596,0.011763,34.8826,0.0302249,12.0,0.0,105.36,0.0158839,51.6025,0.0045965,143.131,0.0198445,44.7323,0.0203059,31.4685,0.0145595,29.9029,0.0074741,46.4679,0.0260432,41.246,0.0262847,34.2803,0.0164414,30.7767,0.0109,49.4132,0.0355199,26.2393,0.0060066,39.0883,0.0183445,31.4836,0.0090602,54.42,0.0332456,52.93343333333332,0.016933929166666667,1281.348158790145,0.00012629686659780794,0.4061349782447916
26.6816,22.2432,24.136,22.552,24.3536,28.5536,3781.2,2245.0,2587.4,2157.2,2984.4,2417.6,36.049,34763300,46.048,0.0286103,44.4022,0.0259791,44.4022,0.0259791,46.048,0.0286103,84.9908,0.0088514,99.5335,0.0098444,98.8079,0.0098372,103.31,0.0107515,55.6184,0.0171883,55.4433,0.0165327,55.5722,0.0165714,57.907,0.0182796,75.5316,0.0103946,81.5811,0.0109077,81.5228,0.0109066,85.5042,0.0120363,59.7887,0.0182889,59.9142,0.0177387,60.0589,0.0177798,62.6709,0.019607,27.6167,0.0301992,27.6061,0.0293137,27.6763,0.0294388,28.3905,0.0321965,61.247729166666666,0.0189934625,540.9397441369384,6.126652275809786e-05,0.5549552129077083
28.8336,29.7048,29.932,25.3768,23.9768,24.0432,3532.4,2242.8,3953.4,2210.0,2824.0,3122.8,38.023,34042900,33.6027,0.0356645,32.7608,0.032896,32.7608,0.032896,33.6027,0.0356645,20.2097,0.0297469,20.5106,0.0306721,20.5575,0.0308428,20.8422,0.0328773,30.169,0.0371386,30.2867,0.0363638,30.3313,0.0364617,30.9841,0.0394007,36.2621,0.0186107,38.2956,0.0200403,38.461,0.0201629,39.6297,0.0219578,60.9178,0.0166674,62.6192,0.0166132,62.736,0.0166725,65.1161,0.0181601,65.5594,0.0169939,67.5747,0.0171643,67.7648,0.0172181,70.4255,0.0187499,42.16583333333333,0.026234833333333332,312.3011353223189,7.220797544231885e-05,0.5667085471275001
23.1432,28.8016,28.1336,29.8064,22.8408,22.3,3311.2,2435.0,2297.0,3129.2,2888.4,2356.8,32.833,31477200,96.7907,0.0149306,90.796,0.0132166,90.796,0.0132166,96.7907,0.0149306,23.8282,0.0293875,23.5721,0.0275569,23.6094,0.02763,24.2422,0.0307075,26.0099,0.02595,26.5441,0.0263554,26.6063,0.0264319,27.4499,0.0295772,29.0832,0.0339725,29.409,0.0334428,29.4709,0.0335264,30.5234,0.0376756,85.3354,0.011492,98.3126,0.0120486,95.8663,0.0119454,102.713,0.0135677,91.585,0.0088368,102.742,0.0097906,102.358,0.0097692,108.839,0.0109368,61.80305416666669,0.021120633333333333,1310.019824552156,9.430972431449274e-05,0.6273424548545833
25.6928,22.3352,22.4176,22.7168,28.6392,29.2056,3376.8,3194.2,3541.8,2335.2,2231.6,3847.4,13.126,18667500,75.7804,0.0244143,42.7391,0.0088551,42.7391,0.0088551,75.7804,0.0244143,12.0,0.0,42.2887,0.0021968,75.3719,0.0044551,185.687,0.0114777,51.2225,0.0034198,133.742,0.0082966,45.7432,0.0026856,185.752,0.0117815,65.5549,0.0048512,121.489,0.008872,58.9591,0.0036259,166.708,0.0129925,33.1983,0.0414822,22.8403,0.0091245,23.6586,0.0119892,30.4762,0.0282303,32.0291,0.0118082,48.105,0.0277852,34.3609,0.0103495,60.851,0.0384334,69.46152916666666,0.013349833333333333,2617.447571888243,0.00012953360580405794,0.36572795551625
22.8608,27.6824,29.3448,29.196,26.8512,22.0504,2585.8,3151.4,3587.8,3545.2,2702.4,2165.0,12.766,17077600,135.623,0.0133377,62.4948,0.0047156,62.4948,0.0047156,135.623,0.0133377,44.808,0.0501578,26.1805,0.0066917,27.9293,0.0108252,39.884,0.027775,38.3989,0.0196985,40.0357,0.0215113,33.1604,0.0109905,56.324,0.0385287,32.1078,0.0110277,42.4829,0.0209862,34.0376,0.0114083,59.9434,0.0382823,17.9112,0.0008245,49.4252,0.0146538,38.7564,0.0088754,76.59,0.0300647,12.0,0.0,19.3641,0.0016395,20.7583,0.0012575,185.803,0.0104539,53.839012499999995,0.015489962500000001,1766.7913848689673,0.00017462200967288043,0.33365572593770837
25.3368,26.5952,24.688,25.5904,29.5328,27.6408,2882.4,3196.2,3564.6,2412.4,2873.8,3409.2,31.168,30863800,50.2286,0.022459,47.4923,0.019515,47.4923,0.019515,50.2286,0.022459,41.4205,0.0235933,42.5215,0.0236399,42.648,0.0236607,45.0437,0.0272753,63.7723,0.0178762,68.9073,0.0184844,68.4894,0.0183914,73.3993,0.0212334,39.532,0.0193376,40.5896,0.0195237,40.776,0.0195841,43.0168,0.0225932,28.5491,0.0324179,28.6565,0.0313408,28.738,0.0314255,29.8951,0.0358796,38.2653,0.0265052,39.959,0.0271791,40.0223,0.0272139,42.1812,0.0313548,45.076029166666665,0.024269083333333333,155.5935022169384,2.7238429073623185e-05,0.5354283057027084
27.4192,27.6064,29.8336,22.7208,26.2912,22.7416,2933.6,3894.2,3518.4,3450.4,3511.8,3876.6,39.364,36710200,34.1939,0.0298456,33.4044,0.0277192,33.4044,0.0277192,34.1939,0.0298456,40.9367,0.0303104,41.5168,0.0301341,41.6166,0.0302478,42.8105,0.0326914,29.7919,0.0361309,30.1793,0.0362758,30.2632,0.0364424,30.8895,0.0391593,105.688,0.0125685,111.231,0.0125139,110.683,0.0125639,115.23,0.0135693,46.6379,0.0264423,46.2379,0.0253431,46.323,0.0254015,47.7259,0.0274566,116.865,0.0128463,122.203,0.0127631,121.615,0.0128003,126.758,0.0138176,64.18328333333334,0.024775337499999998,1460.4868030249274,8.52059557285326e-05,0.7845625339283333
29.588,26.2312,24.5208,28.192,25.2104,26.864,2419.6,2932.8,2484.0,2679.2,3173.8,2634.8,16.621,20259400,28.4009,0.0311153,24.4011,0.0179943,24.4011,0.0179943,28.4009,0.0311153,28.103,0.0059483,60.0328,0.0218875,45.6117,0.0119532,68.1365,0.0261579,33.1623,0.0034602,72.1699,0.0142945,57.6807,0.0096544,91.9382,0.0199828,38.3248,0.0274025,33.9588,0.0176706,33.216,0.0162926,42.0887,0.0303318,25.4329,0.002007,78.9952,0.0194276,57.821,0.0109096,93.392,0.023057,40.7708,0.0187347,41.084,0.016585,38.4526,0.0136849,51.2978,0.0267534,47.386404166666665,0.0181006125,435.94659337346013,6.873551489679347e-05,0.4257837529629167
